fiscal_month_key,store_key,currency_key,category,budget_sales_amt,budget_units,budget_cogs_amt,budget_margin_amt,budget_opex_amt,budget_marketing_amt,budget_headcount,budget_version,budget_scenario,is_locked,approved_by,approved_date,load_date
202106,2,4,Electronics,43253.26965166386,542.228,232997.03,124915.69,67556.71,8894.02,90.96,Original,Base Case,1,finance_user36,2021-07-10,2021-07-09 00:00:00
202106,2,4,Apparel,40185.181000166114,503.766,249792.39,82732.47,61118.81,7980.85,52.98,Original,Base Case,1,finance_user48,2021-07-07,2021-07-06 00:00:00
202106,2,4,Grocery,102165.68825063788,1280.76,535097.18,310304.79,121376.37,43119.67,80.89,Original,Base Case,1,finance_user18,2021-07-20,2021-07-17 00:00:00
202106,2,4,Home,37435.93701443928,469.301,189693.75,120081.63,45536.26,14582.7,73.89,Revised,Best Case,1,finance_user09,2021-07-10,2021-07-12 00:00:00
202106,2,4,Beauty,104157.62690933322,1305.732,588837.39,273047.5,140190.46,66878.62,64.09,Revised,Base Case,1,finance_user30,2021-07-18,2021-07-21 00:00:00
202106,16,1,Electronics,67153.94784535702,971.249,286408.83,128532.38,57186.07,24825.63,47.57,Revised,Base Case,1,finance_user18,2021-07-09,2021-07-10 00:00:00
202106,16,1,Apparel,75349.44087962498,1089.781,320199.86,145380.92,87251.98,25266.1,71.19,Revised,Best Case,0,finance_user33,2021-07-15,2021-07-17 00:00:00
202106,16,1,Grocery,91367.8801144345,1321.456,353579.39,210978.6,99524.71,39102.74,36.8,Original,Best Case,0,finance_user43,2021-07-14,2021-07-14 00:00:00
202106,16,1,Home,27434.287660213595,396.783,119532.64,49982.58,35430.34,6367.21,40.51,Revised,Best Case,0,finance_user34,2021-07-20,2021-07-23 00:00:00
202106,16,1,Beauty,77187.76477047887,1116.368,308697.51,168242.19,51278.77,34097.11,39.38,Original,Base Case,0,finance_user12,2021-07-05,2021-07-07 00:00:00
202106,8,4,Electronics,107497.1780954712,902.194,364103.68,195048.2,84145.8,32266.5,68.07,Revised,Base Case,1,finance_user25,2021-07-06,2021-07-03 00:00:00
202106,8,4,Apparel,41079.17361122373,344.766,142347.26,71328.09,43708.23,8278.47,82.15,Original,Best Case,1,finance_user32,2021-07-13,2021-07-10 00:00:00
202106,8,4,Grocery,197042.31090777344,1653.722,727954.42,296970.89,181411.82,64315.15,111.26,Forecast,Base Case,0,finance_user42,2021-07-20,2021-07-22 00:00:00
202106,8,4,Home,165284.3349752379,1387.186,654144.12,205590.51,105907.52,56280.55,80.91,Forecast,Base Case,1,finance_user07,2021-07-11,2021-07-08 00:00:00
202106,8,4,Beauty,135693.1384344029,1138.836,446241.2,259573.36,92132.04,56151.24,64.62,Revised,Base Case,0,finance_user20,2021-07-10,2021-07-11 00:00:00
202106,9,4,Electronics,88495.34822752992,1176.184,475031.68,270120.16,146434.52,49999.88,83.24,Original,Base Case,1,finance_user16,2021-07-09,2021-07-07 00:00:00
202106,9,4,Apparel,98819.58327839314,1313.403,604316.47,227767.87,168316.0,66054.46,79.35,Original,Worst Case,0,finance_user23,2021-07-16,2021-07-14 00:00:00
202106,9,4,Grocery,39202.258167453816,521.034,238674.89,91417.43,64139.14,23965.76,110.98,Revised,Best Case,1,finance_user33,2021-07-17,2021-07-16 00:00:00
202106,9,4,Home,60622.28727624556,805.726,317098.58,193355.47,89071.6,11289.2,77.35,Original,Worst Case,1,finance_user16,2021-07-08,2021-07-09 00:00:00
202106,9,4,Beauty,94803.032623948,1260.019,546054.98,252209.06,110499.19,23305.41,106.67,Original,Base Case,0,finance_user04,2021-07-19,2021-07-17 00:00:00
202106,14,1,Electronics,216049.6392055956,1819.931,842859.92,232556.03,129274.1,75332.98,75.48,Original,Base Case,0,finance_user49,2021-07-13,2021-07-10 00:00:00
202106,14,1,Apparel,220503.7355986032,1857.451,699240.4,398346.41,227685.98,85676.53,75.34,Revised,Base Case,1,finance_user30,2021-07-19,2021-07-18 00:00:00
202106,14,1,Grocery,229373.452270422,1932.166,744738.99,396998.02,187605.87,59019.59,56.23,Original,Best Case,1,finance_user15,2021-07-18,2021-07-19 00:00:00
202106,14,1,Home,92932.95254825924,782.837,364564.08,98022.11,81504.65,24195.8,41.78,Revised,Base Case,1,finance_user46,2021-07-14,2021-07-15 00:00:00
202106,14,1,Beauty,141267.4138309163,1189.99,445717.01,257460.42,150175.41,22945.41,65.66,Original,Base Case,0,finance_user13,2021-07-17,2021-07-18 00:00:00
202106,19,4,Electronics,105803.8681104268,598.374,148470.96,94912.73,32574.71,10613.68,33.4,Original,Best Case,1,finance_user15,2021-07-06,2021-07-09 00:00:00
202106,19,4,Apparel,104213.61728453024,589.38,189765.3,49960.3,48472.14,14172.41,44.26,Forecast,Base Case,0,finance_user10,2021-07-17,2021-07-16 00:00:00
202106,19,4,Grocery,135106.2164687517,764.093,221439.53,89349.21,58636.47,15069.91,62.46,Original,Base Case,1,finance_user46,2021-07-17,2021-07-18 00:00:00
202106,19,4,Home,259483.34565421933,1467.508,361995.14,234901.91,116807.43,41963.5,43.81,Original,Best Case,1,finance_user12,2021-07-13,2021-07-15 00:00:00
202106,19,4,Beauty,130474.84405716172,737.9,232607.13,67527.93,50856.63,13252.61,66.53,Original,Worst Case,0,finance_user02,2021-07-15,2021-07-12 00:00:00
202106,7,3,Electronics,1176.4319891800772,14.221,4986.5,2468.25,1294.12,492.4,60.45,Revised,Best Case,1,finance_user43,2021-07-06,2021-07-07 00:00:00
202106,7,3,Apparel,1792.3080819496038,21.665,7121.71,4235.69,1898.35,376.92,49.27,Original,Worst Case,1,finance_user49,2021-07-17,2021-07-16 00:00:00
202106,7,3,Grocery,847.5076175555523,10.245,3919.03,1451.41,730.24,287.48,52.59,Revised,Base Case,0,finance_user09,2021-07-16,2021-07-13 00:00:00
202106,7,3,Home,2113.594463262406,25.549,8354.06,5039.25,1747.62,656.53,95.78,Revised,Base Case,1,finance_user46,2021-07-14,2021-07-12 00:00:00
202106,7,3,Beauty,1359.2734837042158,16.431,5609.1,3004.27,1653.52,489.12,74.13,Original,Best Case,0,finance_user18,2021-07-17,2021-07-16 00:00:00
202106,11,4,Electronics,50561.0985653487,2019.136,236997.59,114344.11,60464.75,24998.47,31.58,Original,Base Case,1,finance_user20,2021-07-12,2021-07-11 00:00:00
202106,11,4,Apparel,26613.050985751575,1062.781,112243.25,72686.95,26862.21,4378.02,37.47,Revised,Base Case,0,finance_user46,2021-07-18,2021-07-15 00:00:00
202106,11,4,Grocery,7899.515337593825,315.464,37305.88,17586.7,8992.64,2744.49,26.81,Revised,Base Case,1,finance_user29,2021-07-12,2021-07-13 00:00:00
202106,11,4,Home,48557.22862026942,1939.112,258464.66,78952.44,65641.69,8492.47,15.77,Forecast,Best Case,1,finance_user47,2021-07-09,2021-07-11 00:00:00
202106,11,4,Beauty,66283.63605361483,2647.009,299810.96,160784.37,71738.79,34726.63,10.0,Original,Base Case,0,finance_user46,2021-07-05,2021-07-05 00:00:00
202106,13,1,Electronics,52852.32334843908,1053.027,349805.51,116255.97,86800.24,26884.22,74.43,Revised,Base Case,1,finance_user32,2021-07-13,2021-07-14 00:00:00
202106,13,1,Apparel,29615.422222017594,590.056,161083.49,100070.74,50346.05,20427.54,77.15,Revised,Base Case,1,finance_user50,2021-07-14,2021-07-12 00:00:00
202106,13,1,Grocery,122701.02566917952,2444.69,691987.64,390012.54,195730.29,33383.13,68.07,Original,Base Case,0,finance_user16,2021-07-14,2021-07-16 00:00:00
202106,13,1,Home,55617.43248621099,1108.119,350817.31,139627.42,82169.13,17639.65,53.71,Revised,Base Case,1,finance_user16,2021-07-13,2021-07-14 00:00:00
202106,13,1,Beauty,114631.3308911555,2283.91,783047.05,227793.07,126660.09,49143.43,81.05,Revised,Best Case,1,finance_user34,2021-07-13,2021-07-10 00:00:00
202106,14,4,Electronics,88306.80853914624,743.867,350563.09,88995.86,80937.44,31478.84,72.07,Revised,Base Case,1,finance_user19,2021-07-07,2021-07-10 00:00:00
202106,14,4,Apparel,137961.71453262446,1162.144,504789.19,181933.68,83411.34,21934.15,59.56,Original,Base Case,1,finance_user46,2021-07-12,2021-07-12 00:00:00
202106,14,4,Grocery,53636.6735301549,451.818,178117.92,88865.79,34337.03,9230.2,54.79,Original,Worst Case,1,finance_user05,2021-07-06,2021-07-07 00:00:00
202106,14,4,Home,153836.95282123465,1295.872,557605.41,208138.58,165902.65,29051.89,74.28,Forecast,Worst Case,0,finance_user30,2021-07-06,2021-07-03 00:00:00
202106,14,4,Beauty,120698.7807018064,1016.727,370909.43,229884.88,75310.56,19468.5,56.53,Forecast,Best Case,0,finance_user13,2021-07-19,2021-07-17 00:00:00
202106,1,5,Electronics,32238.95118473608,463.786,170173.76,56730.39,35218.38,12093.73,45.04,Forecast,Base Case,1,finance_user27,2021-07-10,2021-07-13 00:00:00
202106,1,5,Apparel,16941.86074471423,243.724,83011.99,36228.19,21071.62,2642.46,38.61,Original,Best Case,1,finance_user02,2021-07-12,2021-07-13 00:00:00
202106,1,5,Grocery,33255.21549340196,478.406,181033.96,53022.85,28465.33,9800.53,18.69,Revised,Base Case,1,finance_user15,2021-07-17,2021-07-17 00:00:00
202106,1,5,Home,19409.512067273983,279.223,86344.32,50263.68,14162.86,3713.9,11.16,Revised,Best Case,1,finance_user15,2021-07-20,2021-07-18 00:00:00
202106,1,5,Beauty,44746.8222221342,643.723,196067.08,118869.94,37550.94,21722.05,57.29,Original,Base Case,1,finance_user12,2021-07-08,2021-07-08 00:00:00
202106,11,1,Electronics,19955.934726289655,796.932,86985.31,51685.57,24087.72,8126.79,49.4,Revised,Base Case,0,finance_user34,2021-07-09,2021-07-07 00:00:00
202106,11,1,Apparel,9542.561765157561,381.078,43192.45,23117.41,7245.79,4978.87,34.21,Original,Worst Case,0,finance_user42,2021-07-20,2021-07-21 00:00:00
202106,11,1,Grocery,34290.0864777704,1369.36,146123.64,92153.17,30399.03,13268.69,26.87,Revised,Worst Case,1,finance_user11,2021-07-08,2021-07-06 00:00:00
202106,11,1,Home,31686.16940187227,1265.374,138679.69,81502.88,26217.91,9309.58,21.77,Revised,Base Case,1,finance_user44,2021-07-06,2021-07-09 00:00:00
202106,11,1,Beauty,39299.40588618159,1569.405,214674.89,58410.95,45851.88,17230.34,38.45,Original,Best Case,0,finance_user03,2021-07-14,2021-07-14 00:00:00
202106,6,5,Electronics,63090.758039176,808.693,290556.06,91519.43,66227.42,17482.54,38.27,Forecast,Best Case,1,finance_user43,2021-07-19,2021-07-17 00:00:00
202106,6,5,Apparel,123489.1529091714,1582.875,485100.53,262745.59,114250.77,44155.97,54.71,Original,Base Case,1,finance_user43,2021-07-17,2021-07-15 00:00:00
202106,6,5,Grocery,63341.99953928946,811.913,298144.18,85452.82,44816.53,12716.11,38.11,Revised,Worst Case,0,finance_user45,2021-07-12,2021-07-12 00:00:00
202106,6,5,Home,90326.43738419477,1157.797,408192.9,138820.94,110214.11,35777.57,48.42,Revised,Best Case,1,finance_user15,2021-07-09,2021-07-06 00:00:00
202106,6,5,Beauty,128769.77859823256,1650.561,588274.82,191550.59,127079.92,29648.95,63.88,Revised,Best Case,1,finance_user06,2021-07-10,2021-07-12 00:00:00
202106,16,5,Electronics,19092.611323514368,276.137,81656.86,36315.51,19025.57,7309.85,26.31,Original,Base Case,1,finance_user03,2021-07-09,2021-07-10 00:00:00
202106,16,5,Apparel,35988.150372911565,520.497,145865.12,76504.03,41615.24,14869.16,46.6,Revised,Best Case,0,finance_user17,2021-07-11,2021-07-11 00:00:00
202106,16,5,Grocery,33120.53425800501,479.023,161989.71,42660.57,41614.19,6487.92,49.71,Revised,Base Case,0,finance_user13,2021-07-07,2021-07-05 00:00:00
202106,16,5,Home,99938.76674226514,1445.416,415749.27,201767.84,91263.44,41323.98,41.96,Original,Worst Case,0,finance_user01,2021-07-05,2021-07-04 00:00:00
202106,16,5,Beauty,78740.04836926168,1138.819,344436.97,142094.22,54090.6,11814.2,33.74,Original,Base Case,1,finance_user29,2021-07-18,2021-07-21 00:00:00
202106,10,1,Electronics,103325.3109012906,1505.106,602713.65,156079.11,108690.06,24670.72,60.88,Original,Worst Case,1,finance_user15,2021-07-14,2021-07-15 00:00:00
202106,10,1,Apparel,41823.9848419596,609.236,198272.24,108871.64,48962.8,7171.62,37.4,Original,Base Case,1,finance_user19,2021-07-15,2021-07-17 00:00:00
202106,10,1,Grocery,110012.82631032052,1602.521,513183.06,294720.98,173027.46,44144.81,80.85,Revised,Base Case,0,finance_user38,2021-07-08,2021-07-05 00:00:00
202106,10,1,Home,83644.17869274595,1218.418,467623.94,146635.97,97945.78,33920.64,42.0,Original,Worst Case,1,finance_user23,2021-07-06,2021-07-03 00:00:00
202106,10,1,Beauty,19252.73795060712,280.448,105175.43,36211.4,26274.62,8975.41,55.08,Original,Base Case,1,finance_user44,2021-07-18,2021-07-15 00:00:00
202106,13,3,Electronics,1119.6693637241856,22.308,6179.43,3694.02,2071.32,704.59,74.34,Revised,Base Case,1,finance_user04,2021-07-08,2021-07-05 00:00:00
202106,13,3,Apparel,1073.083806029773,21.38,7036.01,2426.63,1977.77,451.74,71.84,Revised,Base Case,1,finance_user20,2021-07-11,2021-07-14 00:00:00
202106,13,3,Grocery,263.15283397423235,5.243,1687.95,632.58,291.82,146.44,62.35,Original,Worst Case,1,finance_user06,2021-07-12,2021-07-11 00:00:00
202106,13,3,Home,1064.64442627413,21.212,6631.15,2757.08,1419.99,544.96,76.19,Original,Worst Case,0,finance_user39,2021-07-16,2021-07-18 00:00:00
202106,13,3,Beauty,1102.0342126115806,21.957,6922.33,2795.61,1434.99,311.79,83.15,Original,Base Case,0,finance_user03,2021-07-06,2021-07-09 00:00:00
202106,4,3,Electronics,7126.622317904671,0.362,153.37,78.29,23.88,12.51,18.13,Revised,Base Case,1,finance_user05,2021-07-07,2021-07-09 00:00:00
202106,4,3,Apparel,50547.45919352648,2.567,1045.47,597.64,185.98,63.79,26.11,Revised,Base Case,1,finance_user42,2021-07-16,2021-07-15 00:00:00
202106,4,3,Grocery,14269.241543369171,0.725,311.08,152.76,54.39,18.56,19.38,Forecast,Worst Case,1,finance_user18,2021-07-20,2021-07-20 00:00:00
202106,4,3,Home,15009.098518011351,0.762,319.08,168.81,74.12,36.36,15.03,Forecast,Base Case,1,finance_user22,2021-07-05,2021-07-07 00:00:00
202106,4,3,Beauty,48873.628923660326,2.482,1124.07,464.64,288.22,106.36,10.0,Revised,Best Case,0,finance_user29,2021-07-17,2021-07-16 00:00:00
202106,6,3,Electronics,412.4742396556212,5.287,1986.79,511.14,521.68,108.97,61.12,Forecast,Best Case,1,finance_user23,2021-07-16,2021-07-17 00:00:00
202106,6,3,Apparel,972.4724234202976,12.465,4207.32,1681.94,816.76,379.83,45.46,Original,Best Case,0,finance_user25,2021-07-07,2021-07-10 00:00:00
202106,6,3,Grocery,1636.6273994680148,20.978,6685.34,3226.02,1760.24,463.91,46.24,Original,Base Case,1,finance_user03,2021-07-09,2021-07-10 00:00:00
202106,6,3,Home,1581.0342874653334,20.266,5819.22,3755.46,1713.06,570.42,26.28,Original,Base Case,1,finance_user39,2021-07-10,2021-07-13 00:00:00
202106,6,3,Beauty,835.2886957653604,10.707,3307.05,1751.44,557.24,310.84,50.28,Revised,Best Case,0,finance_user44,2021-07-12,2021-07-11 00:00:00
202106,18,1,Electronics,109472.78505237096,1545.818,672361.02,421927.52,177677.45,54326.75,67.74,Revised,Base Case,0,finance_user12,2021-07-12,2021-07-13 00:00:00
202106,18,1,Apparel,161962.26389982,2286.999,1152762.56,466210.13,273220.13,48110.65,111.92,Forecast,Best Case,0,finance_user22,2021-07-06,2021-07-09 00:00:00
202106,18,1,Grocery,43802.45877615277,618.516,318569.36,119279.45,100559.49,23393.08,103.43,Original,Base Case,1,finance_user35,2021-07-15,2021-07-13 00:00:00
202106,18,1,Home,43814.51461411912,618.686,274056.35,163912.97,63597.59,27288.27,109.2,Original,Best Case,1,finance_user19,2021-07-09,2021-07-09 00:00:00
202106,18,1,Beauty,110506.02068627947,1560.408,867913.06,236703.7,173390.25,28518.26,108.71,Forecast,Base Case,1,finance_user32,2021-07-16,2021-07-13 00:00:00
202106,15,5,Electronics,36573.71931527469,483.641,255652.79,91234.03,57804.75,10832.19,75.2,Original,Base Case,1,finance_user23,2021-07-17,2021-07-19 00:00:00
202106,15,5,Apparel,80339.71207153877,1062.391,533337.35,228652.05,91476.91,31870.4,43.11,Original,Base Case,1,finance_user18,2021-07-09,2021-07-12 00:00:00
202106,15,5,Grocery,13434.880318938953,177.659,95362.73,32061.63,15388.74,4096.87,58.67,Revised,Worst Case,1,finance_user10,2021-07-17,2021-07-17 00:00:00
202106,15,5,Home,87371.00125714262,1155.37,517594.45,311083.87,110151.93,39842.55,73.32,Forecast,Base Case,1,finance_user31,2021-07-15,2021-07-18 00:00:00
202106,15,5,Beauty,31078.18831688778,410.97,200484.43,94279.51,50144.18,11208.75,32.86,Revised,Base Case,0,finance_user22,2021-07-08,2021-07-08 00:00:00
202106,20,2,Electronics,26600.15477639356,292.756,92335.92,54309.98,21479.2,6377.89,32.6,Original,Base Case,0,finance_user04,2021-07-17,2021-07-16 00:00:00
202106,20,2,Apparel,43597.0260496729,479.819,176683.27,63665.9,32628.87,19031.79,53.23,Original,Worst Case,1,finance_user50,2021-07-11,2021-07-08 00:00:00
202106,20,2,Grocery,69319.94613675738,762.92,230522.58,151636.31,68391.84,19666.78,65.88,Original,Best Case,0,finance_user44,2021-07-10,2021-07-07 00:00:00
202106,20,2,Home,95932.52252602308,1055.813,321738.2,207135.08,55882.81,36833.35,55.17,Forecast,Best Case,1,finance_user42,2021-07-07,2021-07-07 00:00:00
202106,20,2,Beauty,20166.18738990668,221.945,79920.19,31255.43,13769.13,3051.63,61.74,Original,Worst Case,0,finance_user33,2021-07-12,2021-07-15 00:00:00
202106,12,4,Electronics,69149.10461372921,1045.696,527588.18,203988.55,123315.68,21415.48,57.18,Revised,Base Case,1,finance_user26,2021-07-05,2021-07-06 00:00:00
202106,12,4,Apparel,109467.96624188944,1655.411,890085.95,268052.2,227517.87,92297.55,65.48,Original,Base Case,1,finance_user45,2021-07-06,2021-07-03 00:00:00
202106,12,4,Grocery,42661.71178124518,645.145,288132.33,163215.75,62290.47,14839.43,80.47,Forecast,Base Case,0,finance_user05,2021-07-20,2021-07-21 00:00:00
202106,12,4,Home,81520.44872725564,1232.779,682476.47,179985.36,112499.37,67729.33,76.67,Revised,Base Case,0,finance_user38,2021-07-20,2021-07-22 00:00:00
202106,12,4,Beauty,47756.30556340886,722.187,400301.58,104945.77,108756.58,38173.12,43.3,Revised,Best Case,1,finance_user42,2021-07-10,2021-07-07 00:00:00
202106,1,1,Electronics,45525.27994090521,654.922,233990.5,86425.45,32420.22,14881.83,55.56,Forecast,Base Case,1,finance_user18,2021-07-11,2021-07-13 00:00:00
202106,1,1,Apparel,17459.585552531757,251.172,83485.46,39398.57,16830.85,9000.92,44.37,Revised,Base Case,0,finance_user41,2021-07-15,2021-07-13 00:00:00
202106,1,1,Grocery,54576.36302729412,785.13,232703.52,151415.76,41297.26,17284.57,32.75,Original,Base Case,0,finance_user01,2021-07-13,2021-07-12 00:00:00
202106,1,1,Home,12912.447574031716,185.757,71234.46,19645.91,17566.84,6755.4,53.47,Original,Worst Case,1,finance_user06,2021-07-09,2021-07-07 00:00:00
202106,1,1,Beauty,7885.1341687836275,113.435,36323.98,19173.16,9626.53,3182.82,25.68,Forecast,Base Case,1,finance_user42,2021-07-17,2021-07-14 00:00:00
202106,13,4,Electronics,86404.38622653014,1721.517,547260.13,214669.61,100674.44,34118.65,78.73,Revised,Best Case,1,finance_user49,2021-07-07,2021-07-05 00:00:00
202106,13,4,Apparel,22084.324758968567,440.007,124000.95,70742.67,38950.83,8609.29,76.85,Original,Base Case,1,finance_user43,2021-07-15,2021-07-18 00:00:00
202106,13,4,Grocery,62582.24099033809,1246.886,331676.37,220185.32,77427.13,14425.24,109.92,Original,Base Case,1,finance_user32,2021-07-15,2021-07-17 00:00:00
202106,13,4,Home,19255.275015426403,383.641,133513.46,36283.09,32388.83,8191.07,62.08,Revised,Worst Case,1,finance_user05,2021-07-17,2021-07-14 00:00:00
202106,13,4,Beauty,83312.30839125684,1659.911,549247.19,185416.04,168054.42,37895.66,94.77,Original,Base Case,0,finance_user02,2021-07-16,2021-07-18 00:00:00
202106,5,5,Electronics,27315.247286811576,1468.506,405185.86,235439.97,123877.28,30742.37,56.86,Original,Best Case,1,finance_user26,2021-07-13,2021-07-10 00:00:00
202106,5,5,Apparel,10729.830957325114,576.851,195657.12,55990.13,52655.38,19625.64,61.29,Forecast,Best Case,1,finance_user47,2021-07-06,2021-07-05 00:00:00
202106,5,5,Grocery,24644.459778558117,1324.921,411285.26,166702.46,107390.2,23466.12,79.34,Revised,Best Case,0,finance_user28,2021-07-12,2021-07-09 00:00:00
202106,5,5,Home,33909.34687445338,1823.015,554571.3,240706.27,160218.67,41865.63,93.43,Revised,Base Case,1,finance_user11,2021-07-07,2021-07-08 00:00:00
202106,5,5,Beauty,35855.17021786246,1927.625,661788.82,179124.24,142509.63,28970.02,83.04,Forecast,Worst Case,1,finance_user21,2021-07-18,2021-07-20 00:00:00
202106,7,4,Electronics,62873.412868724525,760.005,285192.46,113220.35,69423.22,10211.24,47.81,Revised,Base Case,1,finance_user45,2021-07-05,2021-07-08 00:00:00
202106,7,4,Apparel,113312.73773446029,1369.709,467942.51,250091.46,137683.77,53147.51,48.29,Original,Best Case,0,finance_user15,2021-07-06,2021-07-06 00:00:00
202106,7,4,Grocery,91715.33539542876,1108.642,442400.03,138776.7,107475.2,30191.83,79.76,Original,Base Case,1,finance_user17,2021-07-09,2021-07-11 00:00:00
