date_key,store_key,currency_key,product_key,posting_id,journal_entry_id,gl_account_code,gl_account_name,cost_center,amount_local,amount_group,fx_rate,debit_credit_flag,account_type,account_category,financial_statement,posting_date,posting_period,fiscal_year,fiscal_period,posting_description,reference_document,source_system,posted_by,load_date
20210812,16,4,,POST2021080075D,JRN2021080075,102000,Cash & Cash Equivalents,CC-148,883870.09,11490.31,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-12,202108,2021,8,Customer payment received (Cash & Cash Equivalents),RC20210882430,Finance,system_bot,2021-08-15 00:00:00
20210812,16,4,,POST2021080075C,JRN2021080075,101000,Accounts Receivable - Trade,CC-146,883870.09,11490.31,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-08-12,202108,2021,8,Customer payment received (Accounts Receivable - Trade),RC20210882430,Finance,system_bot,2021-08-15 00:00:00
20210813,6,4,,POST2021080076D,JRN2021080076,102000,Cash & Cash Equivalents,CC-167,346536.64,4504.98,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-13,202108,2021,8,Customer payment received (Cash & Cash Equivalents),ORD2021084669,AutoBatch,system_bot,2021-08-16 00:00:00
20210813,6,4,,POST2021080076C,JRN2021080076,101000,Accounts Receivable - Trade,CC-111,346536.64,4504.98,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-08-13,202108,2021,8,Customer payment received (Accounts Receivable - Trade),ORD2021084669,AutoBatch,system_bot,2021-08-16 00:00:00
20210813,20,5,26.0,POST2021080077D,JRN2021080077,500000,COGS Expense - Retail Segment,CC-188,242584.32,3153.6,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-13,202108,2021,8,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2021085075,Consolidation,system_bot,2021-08-11 00:00:00
20210813,20,5,26.0,POST2021080077C,JRN2021080077,201000,Accrued Expenses,CC-138,242584.32,3153.6,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-08-13,202108,2021,8,Month-end COGS accrual (Accrued Expenses),ORD2021085075,Consolidation,system_bot,2021-08-11 00:00:00
20210820,13,2,,POST2021080078D,JRN2021080078,501000,Freight Expense - Inbound,CC-172,206213.08,2680.77,0.013,D,Expense,Expense - Inbound,P&L,2021-08-20,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),PO2021088843,AutoBatch,system_bot,2021-08-20 00:00:00
20210820,13,2,,POST2021080078C,JRN2021080078,200000,Accounts Payable - Trade,CC-166,206213.08,2680.77,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-20,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),PO2021088843,AutoBatch,system_bot,2021-08-20 00:00:00
20210820,8,3,,POST2021080079D,JRN2021080079,501000,Freight Expense - Inbound,CC-160,719164.37,9349.14,0.013,D,Expense,Expense - Inbound,P&L,2021-08-20,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),ORD2021084866,ERP,fin_user16,2021-08-19 00:00:00
20210820,8,3,,POST2021080079C,JRN2021080079,200000,Accounts Payable - Trade,CC-163,719164.37,9349.14,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-20,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),ORD2021084866,ERP,fin_user16,2021-08-19 00:00:00
20210811,6,3,,POST2021080080D,JRN2021080080,503000,Payroll Expense - Store Ops,CC-157,689452.6,8962.88,0.013,D,Expense,Expense - Store Ops,P&L,2021-08-11,202108,2021,8,Payroll disbursement (Payroll Expense - Store Ops),RC20210813462,Consolidation,system_bot,2021-08-11 00:00:00
20210811,6,3,,POST2021080080C,JRN2021080080,102000,Cash & Cash Equivalents,CC-127,689452.6,8962.88,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-11,202108,2021,8,Payroll disbursement (Cash & Cash Equivalents),RC20210813462,Consolidation,system_bot,2021-08-11 00:00:00
20210820,3,1,,POST2021080081D,JRN2021080081,102000,Cash & Cash Equivalents,CC-130,543433.84,7064.64,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-20,202108,2021,8,Customer payment received (Cash & Cash Equivalents),ORD2021088208,Finance,system_bot,2021-08-18 00:00:00
20210820,3,1,,POST2021080081C,JRN2021080081,101000,Accounts Receivable - Trade,CC-181,543433.84,7064.64,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-08-20,202108,2021,8,Customer payment received (Accounts Receivable - Trade),ORD2021088208,Finance,system_bot,2021-08-18 00:00:00
20210818,8,3,31.0,POST2021080082D,JRN2021080082,500000,COGS Expense - Retail Segment,CC-169,227936.4,2963.17,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-18,202108,2021,8,COGS recognition on sale (COGS Expense - Retail Segment),RC20210872703,Consolidation,fin_user46,2021-08-17 00:00:00
20210818,8,3,31.0,POST2021080082C,JRN2021080082,100000,Inventory - Finished Goods,CC-100,227936.4,2963.17,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-08-18,202108,2021,8,COGS recognition on sale (Inventory - Finished Goods),RC20210872703,Consolidation,fin_user46,2021-08-17 00:00:00
20210820,16,5,,POST2021080083D,JRN2021080083,101000,Accounts Receivable - Trade,CC-118,263727.24,3428.45,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-08-20,202108,2021,8,Sales revenue posting (Accounts Receivable - Trade),RC20210874872,AutoBatch,system_bot,2021-08-19 00:00:00
20210820,16,5,,POST2021080083C,JRN2021080083,400000,Sales Revenue - Domestic,CC-176,967757.5519553784,12580.833056916748,0.013,C,Revenue,Revenue - Domestic,P&L,2021-08-20,202108,2021,8,Sales revenue posting (Sales Revenue - Domestic),RC20210874872,AutoBatch,system_bot,2021-08-19 00:00:00
20210811,16,3,,POST2021080084D,JRN2021080084,501000,Freight Expense - Inbound,CC-120,564847.35,7343.02,0.013,D,Expense,Expense - Inbound,P&L,2021-08-11,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),PO2021088317,ERP,fin_user14,2021-08-08 00:00:00
20210811,16,3,,POST2021080084C,JRN2021080084,200000,Accounts Payable - Trade,CC-123,564847.35,7343.02,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-11,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),PO2021088317,ERP,fin_user14,2021-08-08 00:00:00
20210819,7,3,48.0,POST2021080085D,JRN2021080085,500000,COGS Expense - Retail Segment,CC-192,61836.48,803.87,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-19,202108,2021,8,COGS recognition on sale (COGS Expense - Retail Segment),PO2021088969,Finance,system_bot,2021-08-19 00:00:00
20210819,7,3,48.0,POST2021080085C,JRN2021080085,100000,Inventory - Finished Goods,CC-180,61836.48,803.87,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-08-19,202108,2021,8,COGS recognition on sale (Inventory - Finished Goods),PO2021088969,Finance,system_bot,2021-08-19 00:00:00
20210816,7,4,,POST2021080086D,JRN2021080086,101000,Accounts Receivable - Trade,CC-117,88707.91,1153.2,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-08-16,202108,2021,8,Sales revenue posting (Accounts Receivable - Trade),ORD2021088196,ERP,fin_user08,2021-08-16 00:00:00
20210816,7,4,,POST2021080086C,JRN2021080086,400000,Sales Revenue - Domestic,CC-192,552249.441354641,7179.225119498047,0.013,C,Revenue,Revenue - Domestic,P&L,2021-08-16,202108,2021,8,Sales revenue posting (Sales Revenue - Domestic),ORD2021088196,ERP,fin_user08,2021-08-16 00:00:00
20210810,8,3,,POST2021080087D,JRN2021080087,501000,Freight Expense - Inbound,CC-108,144097.47,1873.27,0.013,D,Expense,Expense - Inbound,P&L,2021-08-10,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),ORD2021083068,AutoBatch,fin_user11,2021-08-11 00:00:00
20210810,8,3,,POST2021080087C,JRN2021080087,200000,Accounts Payable - Trade,CC-150,144097.47,1873.27,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-10,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),ORD2021083068,AutoBatch,fin_user11,2021-08-11 00:00:00
20210814,5,5,25.0,POST2021080088D,JRN2021080088,100000,Inventory - Finished Goods,CC-186,311435.13,4048.66,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-08-14,202108,2021,8,Vendor receipt capitalization (Inventory - Finished Goods),ORD2021085046,AutoBatch,system_bot,2021-08-12 00:00:00
20210814,5,5,25.0,POST2021080088C,JRN2021080088,200000,Accounts Payable - Trade,CC-103,311435.13,4048.66,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-14,202108,2021,8,Vendor receipt capitalization (Accounts Payable - Trade),ORD2021085046,AutoBatch,system_bot,2021-08-12 00:00:00
20210816,1,4,,POST2021080089D,JRN2021080089,101000,Accounts Receivable - Trade,CC-128,475321.46,6179.18,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-08-16,202108,2021,8,Sales revenue posting (Accounts Receivable - Trade),RC20210829295,Finance,fin_user13,2021-08-13 00:00:00
20210816,1,4,,POST2021080089C,JRN2021080089,400000,Sales Revenue - Domestic,CC-140,1656661.95199565,21536.608931001098,0.013,C,Revenue,Revenue - Domestic,P&L,2021-08-16,202108,2021,8,Sales revenue posting (Sales Revenue - Domestic),RC20210829295,Finance,fin_user13,2021-08-13 00:00:00
20210815,8,3,13.0,POST2021080090D,JRN2021080090,100000,Inventory - Finished Goods,CC-124,263400.71,3424.21,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-08-15,202108,2021,8,Vendor receipt capitalization (Inventory - Finished Goods),RC20210883028,Finance,system_bot,2021-08-18 00:00:00
20210815,8,3,13.0,POST2021080090C,JRN2021080090,200000,Accounts Payable - Trade,CC-145,263400.71,3424.21,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-15,202108,2021,8,Vendor receipt capitalization (Accounts Payable - Trade),RC20210883028,Finance,system_bot,2021-08-18 00:00:00
20210814,15,1,42.0,POST2021080091D,JRN2021080091,100000,Inventory - Finished Goods,CC-142,737761.36,9590.9,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-08-14,202108,2021,8,Vendor receipt capitalization (Inventory - Finished Goods),ORD2021085510,Finance,system_bot,2021-08-11 00:00:00
20210814,15,1,42.0,POST2021080091C,JRN2021080091,200000,Accounts Payable - Trade,CC-150,737761.36,9590.9,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-14,202108,2021,8,Vendor receipt capitalization (Accounts Payable - Trade),ORD2021085510,Finance,system_bot,2021-08-11 00:00:00
20210819,11,1,,POST2021080092D,JRN2021080092,102000,Cash & Cash Equivalents,CC-159,812898.34,10567.68,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-19,202108,2021,8,Customer payment received (Cash & Cash Equivalents),ORD2021086420,ERP,system_bot,2021-08-17 00:00:00
20210819,11,1,,POST2021080092C,JRN2021080092,101000,Accounts Receivable - Trade,CC-176,812898.34,10567.68,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-08-19,202108,2021,8,Customer payment received (Accounts Receivable - Trade),ORD2021086420,ERP,system_bot,2021-08-17 00:00:00
20210812,14,1,,POST2021080093D,JRN2021080093,102000,Cash & Cash Equivalents,CC-183,351221.94,4565.89,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-12,202108,2021,8,Customer payment received (Cash & Cash Equivalents),RC20210883176,AutoBatch,system_bot,2021-08-13 00:00:00
20210812,14,1,,POST2021080093C,JRN2021080093,101000,Accounts Receivable - Trade,CC-135,351221.94,4565.89,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-08-12,202108,2021,8,Customer payment received (Accounts Receivable - Trade),RC20210883176,AutoBatch,system_bot,2021-08-13 00:00:00
20210814,9,4,44.0,POST2021080094D,JRN2021080094,500000,COGS Expense - Retail Segment,CC-177,826513.14,10744.67,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-14,202108,2021,8,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2021089629,Consolidation,system_bot,2021-08-13 00:00:00
20210814,9,4,44.0,POST2021080094C,JRN2021080094,201000,Accrued Expenses,CC-138,826513.14,10744.67,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-08-14,202108,2021,8,Month-end COGS accrual (Accrued Expenses),ORD2021089629,Consolidation,system_bot,2021-08-13 00:00:00
20210810,13,2,20.0,POST2021080095D,JRN2021080095,500000,COGS Expense - Retail Segment,CC-129,899566.32,11694.36,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-10,202108,2021,8,COGS recognition on sale (COGS Expense - Retail Segment),ORD2021081432,Finance,system_bot,2021-08-11 00:00:00
20210810,13,2,20.0,POST2021080095C,JRN2021080095,100000,Inventory - Finished Goods,CC-179,899566.32,11694.36,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-08-10,202108,2021,8,COGS recognition on sale (Inventory - Finished Goods),ORD2021081432,Finance,system_bot,2021-08-11 00:00:00
20210818,12,3,,POST2021080096D,JRN2021080096,502000,Marketing Expense - Promotions,CC-139,426160.71,5540.09,0.013,D,Expense,Expense - Promotions,P&L,2021-08-18,202108,2021,8,Marketing spend for promotions (Marketing Expense - Promotions),PO2021083387,AutoBatch,fin_user22,2021-08-17 00:00:00
20210818,12,3,,POST2021080096C,JRN2021080096,200000,Accounts Payable - Trade,CC-141,426160.71,5540.09,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-18,202108,2021,8,Marketing spend for promotions (Accounts Payable - Trade),PO2021083387,AutoBatch,fin_user22,2021-08-17 00:00:00
20210815,17,1,,POST2021080097D,JRN2021080097,501000,Freight Expense - Inbound,CC-140,226707.64,2947.2,0.013,D,Expense,Expense - Inbound,P&L,2021-08-15,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),PO2021088498,Consolidation,fin_user32,2021-08-15 00:00:00
20210815,17,1,,POST2021080097C,JRN2021080097,200000,Accounts Payable - Trade,CC-142,226707.64,2947.2,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-15,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),PO2021088498,Consolidation,fin_user32,2021-08-15 00:00:00
20210819,8,4,20.0,POST2021080098D,JRN2021080098,500000,COGS Expense - Retail Segment,CC-120,559858.81,7278.16,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-19,202108,2021,8,Month-end COGS accrual (COGS Expense - Retail Segment),PO2021083354,Consolidation,fin_user14,2021-08-21 00:00:00
20210819,8,4,20.0,POST2021080098C,JRN2021080098,201000,Accrued Expenses,CC-193,559858.81,7278.16,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-08-19,202108,2021,8,Month-end COGS accrual (Accrued Expenses),PO2021083354,Consolidation,fin_user14,2021-08-21 00:00:00
20210817,9,4,,POST2021080099D,JRN2021080099,101000,Accounts Receivable - Trade,CC-189,672700.76,8745.11,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-08-17,202108,2021,8,Sales revenue posting (Accounts Receivable - Trade),RC20210840082,AutoBatch,system_bot,2021-08-15 00:00:00
20210817,9,4,,POST2021080099C,JRN2021080099,400000,Sales Revenue - Domestic,CC-113,4293372.336952327,55813.84114625523,0.013,C,Revenue,Revenue - Domestic,P&L,2021-08-17,202108,2021,8,Sales revenue posting (Sales Revenue - Domestic),RC20210840082,AutoBatch,system_bot,2021-08-15 00:00:00
20210814,10,5,,POST2021080100D,JRN2021080100,503000,Payroll Expense - Store Ops,CC-140,634806.45,8252.48,0.013,D,Expense,Expense - Store Ops,P&L,2021-08-14,202108,2021,8,Payroll disbursement (Payroll Expense - Store Ops),PO2021083820,AutoBatch,fin_user04,2021-08-17 00:00:00
20210814,10,5,,POST2021080100C,JRN2021080100,102000,Cash & Cash Equivalents,CC-153,634806.45,8252.48,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-08-14,202108,2021,8,Payroll disbursement (Cash & Cash Equivalents),PO2021083820,AutoBatch,fin_user04,2021-08-17 00:00:00
20210816,5,4,,POST2021080101D,JRN2021080101,502000,Marketing Expense - Promotions,CC-158,587333.0,7635.33,0.013,D,Expense,Expense - Promotions,P&L,2021-08-16,202108,2021,8,Marketing spend for promotions (Marketing Expense - Promotions),ORD2021088453,Finance,system_bot,2021-08-18 00:00:00
20210816,5,4,,POST2021080101C,JRN2021080101,200000,Accounts Payable - Trade,CC-160,587333.0,7635.33,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-16,202108,2021,8,Marketing spend for promotions (Accounts Payable - Trade),ORD2021088453,Finance,system_bot,2021-08-18 00:00:00
20210810,17,3,7.0,POST2021080102D,JRN2021080102,500000,COGS Expense - Retail Segment,CC-158,403904.28,5250.76,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-10,202108,2021,8,COGS recognition on sale (COGS Expense - Retail Segment),PO2021087567,Finance,system_bot,2021-08-10 00:00:00
20210810,17,3,7.0,POST2021080102C,JRN2021080102,100000,Inventory - Finished Goods,CC-118,403904.28,5250.76,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-08-10,202108,2021,8,COGS recognition on sale (Inventory - Finished Goods),PO2021087567,Finance,system_bot,2021-08-10 00:00:00
20210817,7,4,,POST2021080103D,JRN2021080103,501000,Freight Expense - Inbound,CC-131,878610.14,11421.93,0.013,D,Expense,Expense - Inbound,P&L,2021-08-17,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),ORD2021087400,Consolidation,fin_user32,2021-08-16 00:00:00
20210817,7,4,,POST2021080103C,JRN2021080103,200000,Accounts Payable - Trade,CC-182,878610.14,11421.93,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-17,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),ORD2021087400,Consolidation,fin_user32,2021-08-16 00:00:00
20210811,2,2,13.0,POST2021080104D,JRN2021080104,500000,COGS Expense - Retail Segment,CC-111,732748.98,9525.74,0.013,D,Expense,Expense - Retail Segment,P&L,2021-08-11,202108,2021,8,COGS recognition on sale (COGS Expense - Retail Segment),ORD2021083335,AutoBatch,fin_user39,2021-08-08 00:00:00
20210811,2,2,13.0,POST2021080104C,JRN2021080104,100000,Inventory - Finished Goods,CC-147,732748.98,9525.74,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-08-11,202108,2021,8,COGS recognition on sale (Inventory - Finished Goods),ORD2021083335,AutoBatch,fin_user39,2021-08-08 00:00:00
20210815,10,2,,POST2021080105D,JRN2021080105,502000,Marketing Expense - Promotions,CC-198,681249.42,8856.24,0.013,D,Expense,Expense - Promotions,P&L,2021-08-15,202108,2021,8,Marketing spend for promotions (Marketing Expense - Promotions),ORD2021087256,ERP,system_bot,2021-08-14 00:00:00
20210815,10,2,,POST2021080105C,JRN2021080105,200000,Accounts Payable - Trade,CC-132,681249.42,8856.24,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-15,202108,2021,8,Marketing spend for promotions (Accounts Payable - Trade),ORD2021087256,ERP,system_bot,2021-08-14 00:00:00
20210816,19,1,41.0,POST2021080106D,JRN2021080106,100000,Inventory - Finished Goods,CC-161,397952.86,5173.39,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-08-16,202108,2021,8,Vendor receipt capitalization (Inventory - Finished Goods),RC20210866332,ERP,system_bot,2021-08-15 00:00:00
20210816,19,1,41.0,POST2021080106C,JRN2021080106,200000,Accounts Payable - Trade,CC-114,397952.86,5173.39,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-16,202108,2021,8,Vendor receipt capitalization (Accounts Payable - Trade),RC20210866332,ERP,system_bot,2021-08-15 00:00:00
20210814,10,3,,POST2021080107D,JRN2021080107,101000,Accounts Receivable - Trade,CC-137,203999.47,2651.99,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-08-14,202108,2021,8,Sales revenue posting (Accounts Receivable - Trade),RC20210865367,Consolidation,fin_user24,2021-08-16 00:00:00
20210814,10,3,,POST2021080107C,JRN2021080107,400000,Sales Revenue - Domestic,CC-162,821668.8358736682,10681.682339903184,0.013,C,Revenue,Revenue - Domestic,P&L,2021-08-14,202108,2021,8,Sales revenue posting (Sales Revenue - Domestic),RC20210865367,Consolidation,fin_user24,2021-08-16 00:00:00
20210815,9,4,,POST2021080108D,JRN2021080108,501000,Freight Expense - Inbound,CC-149,221711.04,2882.24,0.013,D,Expense,Expense - Inbound,P&L,2021-08-15,202108,2021,8,Inbound freight accrual (Freight Expense - Inbound),ORD2021082655,AutoBatch,fin_user27,2021-08-18 00:00:00
20210815,9,4,,POST2021080108C,JRN2021080108,200000,Accounts Payable - Trade,CC-115,221711.04,2882.24,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-08-15,202108,2021,8,Inbound freight accrual (Accounts Payable - Trade),ORD2021082655,AutoBatch,fin_user27,2021-08-18 00:00:00
